Species,Region,Locality,Sex,Date,Ecology,Collector,Collection 
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,19/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,20/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,21/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,22/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",m,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Birkdale, nest site",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
Leioproctus imitatus ,AK,"Beach Road, Birkdale (record under Island Bay, Birkdale)",f,23/12/65,,BJ Donovan,"DSIR, Lincoln"
